variable,mean,std,min,q25,median,q75,max
Hinkley Point C-2,133.79540994458551,28.25666181835838,89.38366899854749,108.63158604105132,131.55019003319796,157.90954415078394,187.47921915057634
Vogtle-3-wealer,154.9923029350911,32.18710556620725,102.9527229322328,126.8741167652357,153.0885900060306,181.71865163401134,216.86986838692295
Vogtle-4-wealer,154.7802534425928,32.095606912916224,103.02610879369321,126.83065161247234,152.77837664831117,181.79777082957082,216.07820384997487
Vogtle-3-oecd,127.11628667717534,24.57599808316392,87.6235063144775,105.18778907714905,125.67253200393128,148.07687468086377,173.35639747947775
Vogtle-4-oecd,126.59684745509075,24.39084372856537,87.70551243821325,105.1468599871665,124.86231149472005,147.29560208548128,173.11322023132905
Shin Kori-3|Saeul-1,60.93560509856556,5.5247023528213335,51.710116860187384,56.14893260979009,60.705320018147944,65.66654131070408,71.19421519858562
Shin Kori-4|Saeul-2,60.98591466007519,5.509080626156832,51.67696507205204,56.17630315851157,60.863321456338234,65.6647462403679,71.21303675560179
Sanmen-1,68.823145824347,7.8464121525525,56.042663739227436,61.92280973393617,68.41564195817898,75.64559367166919,83.36775717964707
Sanmen-2,68.69373523730114,7.798411078455546,56.070127946459024,61.847173000251644,68.12581498183266,75.35903975735297,83.44714797913286
Taishan-1,68.39363346048505,7.407582932946177,55.96502001340257,61.771095801123245,68.24950748901841,74.69126435281643,82.07885717958513
Taishan-2,68.23206168970788,7.4116277261498515,56.04553570121281,61.696203281494824,67.91440352315826,74.64707046136807,82.02376370414939
Novovoronezh II-1,60.96881403618298,5.918037454883642,51.279999656932276,55.805002175733705,60.61658074007747,65.95001927437812,72.42063864781578
Novovoronezh II-2,61.84231406707047,6.383513616376489,51.573608422413876,56.21263051387207,61.401597522995075,67.25032939505793,74.04873900811157
Fort St. Vrain-doe/eia,100.35465026804751,15.043836199747986,72.54352708275944,87.64863124209441,99.3556271024745,111.89005413983597,139.27110793889935
Fort St. Vrain,100.39986993207842,15.178500172274859,72.538387305949,87.55381334530655,99.2279990913292,112.11087635738215,138.9066254072578
Peach Bottom-1,177.95932730131827,54.96518624742687,87.68599349204607,136.100406037588,167.7890568398179,210.35794047594197,361.3790229372024
Beloyarsk-3,65.4993994195986,7.666381741116013,53.27176612764333,58.729302013163164,64.87617783853617,72.08876039124752,80.2147228221848
Superphenix,404.66994643213695,108.34892057744462,238.70377195164522,307.6039623882815,393.8157545607015,495.4453770481608,619.0865644333652
