variable,mean,std,min,q25,median,q75,max
Olkiluoto-3-oecd,93.11666508546578,14.179228660300764,70.07387010143417,80.67750179480252,92.20933153438705,105.18330154826982,119.79964486503587
Flamanville-3-wealer,123.63097615598315,21.494189211905503,88.43106173222503,104.98675433652183,122.59652877234379,142.34995716486037,163.158897228952
Flamanville-3-oecd,117.44960952106543,19.73827109123859,84.9466566062477,100.06825743457244,116.46055273773628,134.2295500742647,154.671483799985
Hinkley Point C-1,134.0471685344366,28.128878349988184,89.26423898748395,109.11966718999241,132.05979705762704,157.8896928783337,187.75240388519026
Hinkley Point C-2,133.38256751512995,28.1692653348132,89.39978420001117,108.2260070885441,131.2017531368104,157.16012103351116,188.1605979737406
Vogtle-3-wealer,155.23109944631682,32.171961962390895,103.0470167615914,126.81807841806632,153.33668909514853,182.30236476588453,215.5571058569333
Vogtle-4-wealer,154.28285499683466,32.40772424746586,103.08758843690869,125.13009928935381,152.43380691813832,181.69408296927668,215.58690346865242
Vogtle-3-oecd,126.74573797684647,24.475796860651656,87.71032379906852,105.32515988011195,124.95372203965258,147.57095686689937,173.63840645925552
Vogtle-4-oecd,127.04541706379372,24.42877121972517,87.65414780559645,105.89742904072259,125.50031393620658,147.77629479682153,173.2066014027182
Shin Kori-3|Saeul-1,60.98498993189009,5.510883590646021,51.66970093111653,56.27093802165955,60.72266158372383,65.66741160957747,71.22906235203864
Shin Kori-4|Saeul-2,60.8613095641876,5.559210508941093,51.736745485741004,55.929666402329374,60.5739985713093,65.55303021460938,71.2535309868219
Sanmen-1,68.81975405174656,7.7719395525783055,55.96571788804515,61.990013207094364,68.39931019550099,75.48722483737258,83.2312904399819
Sanmen-2,68.71167613904251,7.810406356446258,56.04816800989448,61.86194691561094,68.25477394503517,75.4059775820461,83.44378538943205
Taishan-1,68.4508936595851,7.419929751066457,56.041169394028,62.03207837232477,68.12704403798936,74.84136005543715,82.08557944148504
Taishan-2,68.35520033265932,7.417829006402163,56.09119573754944,61.873203504683985,68.02896135850284,74.70818543637311,82.01071472923252
Novovoronezh II-1,60.984232683417105,5.9520478938715184,51.30538158160346,55.70039136236077,60.54983869202965,66.00091644320636,72.31312478092846
Novovoronezh II-2,62.006372962783836,6.45571923882003,51.60925543595992,56.25734148052085,61.61839066981541,67.51631035461055,74.09243245749504
Fort St. Vrain-doe/eia,110.31122877528391,17.755536110580067,77.72447266230138,95.33899770592322,109.03773173868011,124.18437702435438,154.86974416127495
Fort St. Vrain,110.12629514668305,17.50967271875415,77.8518944145793,95.53492655468857,109.08075316605793,123.44305740832577,154.78029144086705
Peach Bottom-1,201.256221467007,63.35582975524386,95.4200742807388,152.23630344041743,190.34523894086377,238.97006382677327,414.0108533339659
Beloyarsk-3,65.60260307582769,7.643393336396643,53.32088287564803,58.90236661507934,65.1519966645732,72.16692761413103,80.21872989969367
Superphenix,403.2772200791522,109.03980432632204,238.20316285068157,306.8629753338048,390.7102464807865,495.02518841709525,620.1634331753716
