variable,mean,std,min,q25,median,q75,max
Hinkley Point C-1,133.63325825202614,28.132905419600824,89.4040232289136,108.88994398103453,131.50910752992004,157.24477387533878,187.41616817522157
Hinkley Point C-2,133.84176815862972,28.156064135616624,89.45335594050265,108.86550191323235,131.97913970767542,157.43435206098448,187.54963263022924
Vogtle-3-wealer,154.77181069825178,32.103372059964734,103.0970304421478,126.57864018786331,152.81369765158155,182.3031282782065,216.2217157271321
Vogtle-4-wealer,155.2158708045444,32.212457761536605,103.14184711857285,126.78393449849247,153.2077037252394,182.9661900665962,216.18434687256533
Vogtle-3-oecd,126.84197830364693,24.647362692490187,87.65854992603403,104.95433258902682,125.65210933266493,147.86252987053734,173.27360744528838
Vogtle-4-oecd,126.47847705516813,24.43350356326011,87.73253460466685,105.1325900442495,124.49284719584813,147.4654412598295,173.15950041463165
Shin Kori-3|Saeul-1,60.956952933643876,5.490708365071994,51.718832772036116,56.2207288227133,60.76067143335139,65.60666835782614,71.28158561817355
Shin Kori-4|Saeul-2,60.89337202064213,5.547509698499793,51.61775393031724,56.0294945873424,60.6758513272904,65.627198278219,71.29741438005115
Sanmen-1,68.88890220003051,7.73369537255872,56.05126450478242,62.08957169019503,68.43801220358466,75.54302585798021,83.46309805848908
Sanmen-2,68.75284561776232,7.772171151548534,56.0207636670353,61.916029059032624,68.34276360236808,75.39071141283921,83.4146652612637
Taishan-1,68.17139749884356,7.3608385824189995,56.053435115271725,61.79138776601584,67.7293983846811,74.44431854239605,82.12733050815625
Taishan-2,68.20026696315652,7.388212373996178,56.048779310525404,61.77346684552427,67.72355818497908,74.46527599558792,82.22089408638222
Novovoronezh II-1,61.035510302994425,5.989800362855972,51.301356273960316,55.666801929694685,60.78408115550794,66.14890679209688,72.32717181234415
Novovoronezh II-2,61.87554347298713,6.37963486906231,51.460191739629494,56.201358379727736,61.589023524634115,67.27026760873986,74.23008802099694
Fort St. Vrain-doe/eia,103.3836480293011,15.842386823220467,74.0059624869773,89.96508911027149,102.51717600113216,115.79987219273839,143.20089324797144
Fort St. Vrain,103.32779475921741,15.952755285391962,74.06983818061092,89.95189325892012,102.20121516936516,115.7826698488989,143.9512948056434
Peach Bottom-1,184.15853256670414,57.25605691196969,89.79771991222465,140.22192066966747,173.52205318583208,218.78602536548146,375.13429177538114
Beloyarsk-3,65.41214591079226,7.655555965662139,53.30538448094044,58.629650479295705,64.84499110931066,71.88763071996902,80.23939727053812
Superphenix,403.7877421244297,109.23116934799802,238.67548891354866,306.12515870465006,392.4161197541978,495.8729955671562,620.4344501715937
