variable,mean,std,min,q25,median,q75,max
Hinkley Point C-2,133.95210986144752,27.993070519561293,89.45358253694724,108.9988534762138,131.42805385652184,157.64865813103026,187.91256262548967
Vogtle-3-wealer,155.71498940936723,32.251195123271536,103.0184399250278,127.3541014770074,153.83301548886294,183.4057516930589,215.67464241344203
Vogtle-4-wealer,154.9881167040132,32.143227638479296,103.16943638530735,126.63149084741956,153.06011942228758,182.04741467870252,216.1670065172645
Vogtle-3-oecd,127.18279687615538,24.603669098541797,87.66422671948656,105.58754279409622,125.17223108385156,148.10857756926995,173.21924270324428
Vogtle-4-oecd,127.06338437038754,24.28452612675098,87.60084149063313,105.82997635110809,125.57063322730531,147.45892303351366,173.41147983233694
Shin Kori-3|Saeul-1,60.87542576261815,5.543110181087603,51.69600749710795,55.98942377741925,60.669286392975835,65.59859625823617,71.27448765018433
Shin Kori-4|Saeul-2,60.86854983747445,5.54276844944582,51.668753422318666,55.96848092653256,60.58740232345631,65.66989292889919,71.26789544618293
Sanmen-1,68.7433271249649,7.703610559941551,56.11346974859806,61.94837320179718,68.32607891717745,75.33801004265293,83.39148568174849
Sanmen-2,68.84288235198301,7.762232359399307,55.9825235002084,62.017316066266076,68.457171127687,75.46770192669912,83.2899058072252
Taishan-1,68.29035364544912,7.406675348758481,56.00680108353752,61.74877172371188,67.94339974862463,74.7009596520468,82.18837942412073
Taishan-2,68.30569449433489,7.46750312847168,55.97640274386286,61.740663785035395,67.98606887140119,74.80753912243586,82.26909581407162
Novovoronezh II-1,61.01025113803297,5.971671328020555,51.28473041851704,55.81405887628806,60.66603250850048,66.11106453292294,72.32429814199699
Novovoronezh II-2,61.98348326698932,6.3772741295514,51.5878918684962,56.36357076552734,61.64052121934046,67.4424516752279,74.18636080671017
Fort St. Vrain-doe/eia,91.20721676608795,12.819749896744176,67.58917449195417,80.3269130467425,90.15432107744124,101.14538601568233,124.1730410772412
Fort St. Vrain,91.29538297213921,12.940438848358244,67.31323624615867,80.31648203867829,90.28927587423838,101.2383413416699,124.54861481386085
Peach Bottom-1,157.52392300706785,46.57061898031821,81.15836493696625,121.54094788490076,148.63257514234363,186.441220825287,314.2053112322725
Beloyarsk-3,65.55202675969797,7.616506099446078,53.232093826613884,58.803293996429005,64.99392226186767,72.0446170553116,80.19577393255871
Superphenix,404.5605745367093,108.75610038855643,238.09172762072677,307.91399461739707,394.81782433121793,494.04923041313646,618.8996315816282
