variable,mean,std,min,q25,median,q75,max
Olkiluoto-3-wealer,114.48858335687001,19.70980323442941,82.37895273244645,97.13920944675877,113.32640109350655,131.22304752376078,151.4868424836139
Olkiluoto-3-oecd,92.94583530058085,14.299343368248513,70.07988357147538,80.27174660309635,91.99858604588167,105.22355312005968,119.66746794291872
Flamanville-3-wealer,123.38316746899237,21.15457165029184,88.35152300879682,104.69858983228117,122.40724167404488,141.51926384857364,162.96035962670484
Flamanville-3-oecd,117.84091449297028,19.800955797583878,84.85164597280098,100.49689136804483,117.17227960890997,134.50460247510068,154.28641929919056
Hinkley Point C-1,133.87797301769237,28.11607634490038,89.36290931987601,109.08894175789709,131.69827663893466,157.90254818026287,187.310763616697
Hinkley Point C-2,133.47862492793305,27.946849209440213,89.32295373750021,109.0670204170055,131.29872924710912,156.85620513420457,188.3870998353247
Vogtle-3-wealer,154.5427098377196,32.343593149918874,103.18966793139606,125.73286833943911,152.31883674847262,181.9571967716447,215.93480717340503
Vogtle-4-wealer,155.41835661129227,32.09358888696305,103.04338697289039,127.41827189091427,153.461516124259,182.7010233512127,215.78910232774973
Vogtle-3-oecd,126.57733594648187,24.34758707439931,87.66996066619424,104.9431492973261,125.33655300255933,147.11504474486418,173.6954361998215
Vogtle-4-oecd,127.0052125882064,24.37781228317973,87.59776080007951,105.45961108536926,125.68639303169518,147.42800646242827,173.08849708342765
Shin Kori-3|Saeul-1,60.97317704042159,5.542491853850937,51.62963815673011,56.06116938370828,60.79847888606815,65.72824060064565,71.25909739386908
Shin Kori-4|Saeul-2,60.96496611253659,5.546801608688715,51.616352549601025,56.12080756101578,60.785549693022624,65.68940102442424,71.2998731686304
Sanmen-1,68.80549248274497,7.789309182943309,55.926852149253975,61.853958680593806,68.44536855067565,75.33807216790188,83.41873136473652
Sanmen-2,68.91023506590314,7.786661512862523,56.071159103572505,62.08787694309617,68.62310582877072,75.60315442995869,83.38454634025749
Taishan-1,68.2299864768699,7.39793845484798,56.06005160812149,61.74505747790317,67.8755488578332,74.52163502730161,82.21542206141436
Taishan-2,68.37723588483948,7.382280829772209,56.056462647696904,61.91429425924974,68.05332711375729,74.68128770445665,82.0593408092232
Novovoronezh II-1,61.04008401339629,5.961105001500378,51.19191276484365,55.80813673863152,60.74202361298168,66.0233334690171,72.29349039748116
Novovoronezh II-2,61.808950795039685,6.385120747627743,51.52083176867252,56.13080695973434,61.312821984011684,67.25521231475052,74.19847494154676
Fort St. Vrain-doe/eia,132.31511394113772,23.261115562788866,89.95233393529146,112.35775544927482,130.77068920676973,150.27373455867706,191.69148731067685
Fort St. Vrain,132.66220048491232,22.937122066585182,89.8752108795456,113.48094019856349,131.02541462042427,150.7505004098139,191.37126363982773
Peach Bottom-1,252.63709013948468,83.54677941195698,112.43931419090887,188.88493378006314,236.73519343022167,303.68088019457633,530.9353302174601
Beloyarsk-3,65.53958921939653,7.696646647254798,53.281509583995046,58.75852436852526,64.92208695922498,72.0515055478788,80.22212864497659
Superphenix,402.6245872964326,109.28787545190552,238.74766853138158,306.4245480274749,388.4587525652022,494.4341439167988,620.5666891856524
